,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37
4MPTNLtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4OHPROIMINOtc,7.900000000000001e-05,0.000157,0.000147,0.0001,0.000113,0.000103,7.4e-05,0.000164,0.0001,0.000196,6.500000000000001e-05,0.000151,9.5e-05,7.5e-05,0.000189,4.8e-05,0.000123,0.0001,9.3e-05,0.00013700000000000002,0.000134,6.3e-05,0.000152,0.000135,0.00015,9e-05,6e-05,0.000138,7.5e-05,7.3e-05,8.4e-05,0.000133,0.000123,0.000112,0.000171,0.000121,5e-05,0.000117
4PYRDX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5ADTSTSTERONEGLCte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ADTSTSTERONEGLCtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ADTSTSTERONESULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ADTSTSTERONESte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ADTSTSTERONEtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5AOPtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5HLTDL,,2.1e-05,,,,6.399999999999997e-05,,2.6e-05,2.4e-05,2.1e-05,0.0,1.5e-05,7.200000000000003e-05,,2.4e-05,,3.299999999999999e-05,,0.00026000000000000003,2.6e-05,,1.5e-05,0.000216,3e-05,1.4e-05,3.5e-05,9e-06,0.0,0.0,2.4e-05,2.8000000000000013e-05,3.2e-05,4.4e-05,5.400000000000001e-05,0.00014099999999999998,1.5e-05,7.000000000000003e-06,1.8e-05
5HOXINDACTO2OX,3.8e-05,6.4e-05,0.000369,7.6e-05,4.6e-05,0.0,2.3999999999996673e-05,0.000217,0.000105,0.000106,0.000288,0.000179,0.00024900000000000004,6.4e-05,0.000325,4e-05,1.6e-05,4.8e-05,5.600000000000001e-05,0.000293,1.3e-05,,1.3e-05,2.3e-05,5.3e-05,2e-05,8.7e-05,4.1e-05,1.8e-05,2.8000000000000013e-05,1.5e-05,4.8e-05,2.6e-05,,1.7e-05,9e-06,1.1e-05,2e-05
5HTRPVESSEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5MTHFt,-0.0006959999999480715,-0.000477000000046246,-0.0008400000000392537,-0.0008129999999937354,-0.0008050000000139335,-0.0002040000000533837,-0.0011530000000448124,-0.0009890000000041257,-0.00045999999997547997,-0.0011369999999715221,-0.0009569999999712306,-0.0007829999999557912,-0.00025300000004335743,-0.0011570000000347134,-0.0006550000000515865,-0.0006359999999858701,-0.0012890000000425061,-0.000933000000031825,-0.000945000000001528,-0.001596999999947002,-0.0006120000000464643,-0.0008589999999912834,-0.000937000000021726,-0.0009499999999889043,-0.0005109999999604042,-0.0007590000000163858,-0.001362999999969361,-0.0006730000000061409,-0.0009730000000445217,-0.0007010000000491343,-0.0011769999999842184,-0.0008669999999710852,-0.000707000000033986,-0.001151000000049862,-0.0012199999999893407,-0.0005200000000513684,-0.0014579999999568831,-0.0007970000000341315
5MTHFt2,0.0006959999999480715,0.000477000000046246,0.0008400000000392537,0.0008129999999937354,0.0008050000000139335,0.0002040000000533837,0.0011530000000448124,0.0009890000000041257,0.00045999999997547997,0.0011369999999715221,0.0009569999999712306,0.0007829999999557912,0.00025300000004335743,0.0011570000000347134,0.0006550000000515865,0.0006359999999858701,0.0012890000000425061,0.000933000000031825,0.000945000000001528,0.001596999999947002,0.0006120000000464643,0.0008589999999912834,0.000937000000021726,0.0009499999999889043,0.0005109999999604042,0.0007590000000163858,0.001362999999969361,0.0006730000000061409,0.0009730000000445217,0.0007010000000491343,0.0011769999999842184,0.0008669999999710852,0.000707000000033986,0.001151000000049862,0.0012199999999893407,0.0005200000000513684,0.0014579999999568831,0.0007970000000341315
5MTHFt2le,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5OXPROt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6HTSTSTERONEte,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
6HTSTSTERONEtr,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
7DHCHSTEROLtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7DHFtl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7DHFtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7THFtl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7THFtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4GALTg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AACOAT,0.002131003394685663,0.00235031333333334,0.001949313333333343,0.0019263133333333226,0.002826969999999984,0.002814469999999984,0.0021393133333333122,0.0024276466666666146,0.0028269699999999807,0.001923313333333345,0.0027036466666666213,0.0025816466666666684,0.0022676466666666827,0.002700939999999999,0.002091313333333344,0.0019279800000000173,0.002072646666666669,0.002306375751368261,0.0022269799999999965,0.002308313333333351,0.0019153133333333358,0.0015635620448222985,0.0019573133333333358,0.002826969999999984,0.0011624699999999801,0.0022209286875729227,0.0028269700000000146,0.0022538335233152768,0.00225,0.002826969999999985,0.0016689399999999972,0.0018455040673798712,0.00215864666666666,0.001966313333333321,0.0022091355555657927,0.002826969999999973,0.0009459399999999992,0.0022674700000000127
AACTOOR,0.000164,0.000112,0.00013000000000000002,5.400000000000001e-05,0.000154,4.1e-05,0.0,0.0,0.000229,3.5e-05,0.00022199999999999824,1.682272195022313e-05,2.6e-05,3.1e-05,0.0,6.500000000000001e-05,0.0,0.00014099999999999998,0.00027126781249367906,0.0,0.000258,0.0,2.9e-05,8e-05,0.0,0.0,0.0,0.0,3.7e-05,5.1e-05,3.3e-05,0.0,5.400000000000001e-05,0.0,0.000136,0.0,0.0,0.0
AACTtm,0.000164,0.000112,0.00013000000000000002,5.400000000000001e-05,0.000154,4.1e-05,0.0,0.0,0.000229,3.5e-05,0.00022199999999999824,1.682272195022313e-05,2.6e-05,3.1e-05,0.0,6.500000000000001e-05,0.0,0.00014099999999999998,0.00027126781249367906,0.0,0.000258,0.0,2.9e-05,8e-05,0.0,0.0,0.0,0.0,3.7e-05,5.1e-05,3.3e-05,0.0,5.400000000000001e-05,0.0,0.000136,0.0,0.0,0.0
AASAD3m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AATAi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABO1g,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABO2g,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABO4g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABO5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABO6g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABO7g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABO9g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTArm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015699999994467362,0.0,0.0002976225753172912,0.0,0.0,0.0,0.0,0.0,0.0,0.00013599999999769352,0.0,0.0,0.0
ABTD,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,
ABTti,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,
ABUTD,0.00044699999999999954,0.0006280000000000001,0.00013099999999999917,5.4000000000000235e-05,0.0005849999999999996,4.099999999999937e-05,0.0,0.00014500000000000016,0.00022900000000000004,5.799999999999989e-05,0.0003999999999999993,6.399999999999982e-05,2.5999999999999968e-05,3.5999999999999574e-05,0.00012399999999999908,6.499999999999995e-05,7.899999999999921e-05,0.0001660000000000004,5.299999999999923e-05,0.0001429999999999999,0.00025799999999999955,0.0006067710644278787,2.8999999999999512e-05,0.0013380000000000006,0.00031799999999999884,0.00015699999999999918,0.0006829999999999996,0.00029762257528981144,0.0031222199999999967,0.00015800000000000018,0.0013939999999999994,0.00015599999999999992,6.399999999999982e-05,9.699999999999986e-05,0.0001360000000000007,5.1999999999999956e-05,6.800000000000035e-05,7.099999999999988e-05
ABUTt2r,-0.011821500184055369,0.00048200000003362215,-0.011897157499902278,-0.015670225423377815,-0.017556454999976268,-0.005373126666654571,-0.0020748799998955287,-0.013895091424160457,-0.011854071190668948,-0.01265314450006372,-0.00885859877007533,-0.005435082721987783,-0.005967340757592865,-0.011944635924123759,-0.0073398499999939295,-0.00791523500004132,-0.004288071117002801,-0.009248406571032321,-0.01843830531254298,0.0005889999999908467,-0.010070078258763715,0.00039300000003095187,0.000877999999943313,-0.018467078499838863,-0.019184704285521548,-0.004815000000007785,-0.011694650955860196,0.0007180000000062138,0.00046299999996790575,-0.0020451751666996643,-0.01738599999998769,-0.004719000000022788,-0.020001042400053848,0.00048700000002099836,-0.029974000000038362,0.00021300000003066089,0.0001770000000078653,0.0005680000000438667
ABUTt4_2_r,0.0061540000000377395,-0.004492732266726307,0.005625000000009095,0.006251000000020214,0.003970999999978631,0.0006630000000313885,0.001836000000025706,0.005618000000026768,0.0064710000000332,0.003270000000043183,0.003561999999988075,0.0022099999999909414,0.0012779999999565914,0.0022300000000541327,0.003344999999967513,0.0012510000000247599,0.00084500000002663,0.0008930000000191285,0.003207999999972344,-0.0007319999999708671,0.006792000000018561,-0.003446647198870778,-0.0018646974999683152,0.017129078499806383,0.0120640000000094,0.004815000000007785,0.008950000000027103,-0.0007180000000062138,-0.0035852199999908407,-0.0012878076665856495,0.01599199999998291,0.004562999999961903,0.014697999999953025,-0.0008023076344443325,0.029974000000038362,-0.0017691032238644766,-0.00024499999994986865,-0.0006389999999782957
ACACT10m,0.0009280000000444488,0.0007659999999987122,0.0008950000000140789,0.0010340000000041982,0.0008980000000065047,0.00068999999996322,0.00038594166665006935,9.92724241086762e-05,0.0012840000000551301,0.0012140000000044893,0.0007779999999684153,0.001099999999951251,0.0009039999999913565,0.0006160000000363652,0.0010740000000168948,0.000597999999968124,0.00039100000003600144,0.0003799999999500869,0.0011339999999790964,0.0008520000000089567,0.0006439999999656719,0.0004950000000008004,0.0003480000000308792,0.0005609999999478532,0.0006929999999556457,0.0012359999999489446,0.001393000000007305,0.0014270000000351502,0.0005589999999529027,0.0010439999999789509,0.0005270000000336951,0.001125000000001819,0.0009270000000469736,0.0007190000000036889,0.000661000000036438,0.0008980000000065047,0.0009999999999763534,0.0007759999999734648
ACACT1r,-0.002131003394651998,-0.002350313333295162,-0.0019493133332844077,-0.0019263133333424773,-0.0028269700000009834,-0.0028144699999756995,-0.002139313333373139,-0.002427646666660621,-0.0028269700000009834,-0.001923313333350052,-0.002703646666645909,-0.002581646666612869,-0.002267646666723521,-0.002700939999954245,-0.00209131333338064,-0.0019279800000049363,-0.002072646666647416,-0.002306375751345513,-0.0022269800000458413,-0.002308313333287515,-0.00191531333337025,-0.0015635620447937981,-0.001957313333377897,-0.0028269700000009834,-0.0011624700000538724,-0.0022209286876204715,-0.0028269700000009834,-0.0022538335233548428,-0.002250000000003638,-0.0028269700000009834,-0.001668939999944996,-0.0018455040674325573,-0.0021586466666576602,-0.001966313333355173,-0.002209135555517605,-0.0028269700000009834,-0.0009459399999514062,-0.0022674699999925
ACACT1rm,0.0010369932106286306,0.0001503733333333545,0.00014137333333335414,0.0015263733333333374,0.0016520299999999628,0.0018975299999999602,0.0007793733333333296,0.00023470666666661547,0.0013430299999999849,7.437333333334354e-05,0.0006367066666666184,6.470666666667877e-05,0.0017927066666666702,0.0,0.0013303733333333168,0.0024850400000000234,0.001496706666666684,0.0014262484972635053,0.0010460400000000154,0.00029037333333328027,0.0020893733333333447,0.0014296220448222956,0.0011963733333333392,0.0018970599999999823,4.5529999999934304e-05,0.0005921426248541772,0.0,0.0,0.0001534300000112813,0.0004970299999999887,0.0,0.0010595640673799042,0.000725706666666678,0.0012763733333333446,0.0,0.0008310299999999576,0.0,0.0008410599999999943
ACACT4p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT6p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT7p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACt2,0.006693000000041138,0.0019529999999576828,0.010085000000003673,0.008120999999960077,0.006256000000007589,0.005806000000006861,0.008651999999983673,0.0055370000000039,0.007061000000021522,0.007260999999971319,0.007564000000002125,0.008986000000049899,0.005745000000047186,0.004762000000027911,0.006340000000022883,0.0040099999999938536,0.005969000000050072,0.00820699999997032,0.005428000000051725,0.006876000000033855,0.007456000000047425,0.004160999999953674,0.003871000000003733,0.003964999999993779,0.01340000000004693,0.006994999999960783,0.01174700000001394,0.005622000000016668,0.002099000000043816,0.004135000000019318,0.0025799999999662764,0.0062380000000530345,0.00770799999997962,0.003022999999984677,0.003550000000018372,0.003538000000048669,0.005762000000004264,0.0041959999999789934
ACACt2m,0.006693000000000001,0.0,0.0,0.0,0.006256,0.003615530000000015,0.0,0.0,0.007061,0.0,0.007564,0.008986,0.0,0.004762,0.00634,0.0040100000000000005,0.005969,0.0,0.0054280000000000005,0.0,0.007456,0.0,0.0,0.003965,0.00711753000000002,0.0,0.011747,0.004661000000000002,0.0,0.004135,0.0,0.0062380000000000005,0.0,0.0,0.000505728888868422,0.0035380000000000008,0.0,0.0
ACACtx,-0.0013919332105842839,-0.0009223133333762237,-0.0016963133333547376,-0.0017493133333346125,0.0,0.0,-0.0013293133333718288,-0.0007516466666857012,0.0,-0.0017853133333574078,-0.00021964666666463007,-0.000490646666662542,-0.00111864666666861,-1.794000002064422e-05,-0.0014713133333543738,-0.0017979799999920942,-0.0015086466667071365,-0.0010411884973109409,-0.0011999800000239702,-0.00103731333331325,-0.001823313333375153,-0.0013595620448541013,-0.0017393133333598598,0.0,0.0,-0.0012120826248747107,0.0,-0.0008569399999487357,-0.0002083699999957389,0.0,-0.0002899400000160313,0.0,-0.0013366466666866472,-0.0017213133332916186,-0.0012236688888833669,0.0,-5.39400000434398e-05,-0.0011190000000169675
ACALDtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACALDtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCOAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCOACm,0.03957757999999996,0.039577579999999966,0.03957758000000003,0.03957757999999999,0.03957757999999992,0.039577579999999904,0.03957758000000002,0.03957758,0.03957757999999989,0.039577580000000064,0.03957757999999987,0.03957757999999999,0.03957758,0.03957758,0.039577580000000036,0.03957758000000002,0.03957757999999996,0.03957758,0.03957758,0.03957758000000007,0.039577580000000036,0.039577580000000036,0.039577580000000036,0.03957757999999999,0.03957757999999988,0.03957758000000002,0.03957757999999996,0.03957757999999994,0.03957758000000003,0.03957757999999957,0.03957758000000053,0.038390624404346436,0.039577579999999966,0.039577579999999946,0.039577579999999835,0.039577579999999904,0.03957758000000007,0.039577579999999925
ACCOAgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCOAtn,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ACCOAtr,0.0,0.0004740000000538202,0.0007010000000491343,0.0,0.0,0.0,0.000785999999948217,0.000781999999958316,0.0,0.0,0.0,0.00061500000003889,0.0,0.00037099999997280975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011309999999866704,0.0,0.0006849999999758437,0.0,0.0013420000000223804,0.0,0.00035000000002582965,0.0006419999999707214,0.0008050000000139335,0.0,0.0006260000000111178,0.0,0.0,0.0007050000000390355,0.0007349999999632928,0.0008820000000469008
ACETONEt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACETONEt2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAGBSIDEtg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAGBSIDEtl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
